2010A,"Military Personnel, Army",ARMY,02,Pay and Allowances of Enlisted,100,Separation Pay,Add,Y,"523,385","-67,151","456,234","10,063",384,120,"10,567",-934,"9,633","532,898","-67,031","465,867",U
2010A,"Military Personnel, Army",ARMY,02,Pay and Allowances of Enlisted,105,Social Security Tax,Add,Y,"950,887","12,687","963,574","38,725","1,487","4,450","44,662","-3,593","41,069","987,506","17,137","1,004,643",U
2010A,"Military Personnel, Army",ARMY,03,Pay And Allowances Of Cadets,110,Academy Cadets,Add,Y,"81,184",-712,"80,472",0,0,0,0,0,0,"81,184",-712,"80,472",U
2010A,"Military Personnel, Army",ARMY,04,Subsistence of Enlisted Personnel,115,Basic Allowance for Subsistence,Add,Y,"1,240,112","-20,468","1,219,644","59,079","2,250","5,392","66,721","-5,487","61,234","1,295,954","-15,076","1,280,878",U
2010A,"Military Personnel, Army",ARMY,04,Subsistence of Enlisted Personnel,120,Subsistence-In-Kind,Add,Y,"594,481","-19,770","574,711","222,742","5,548","-28,240","200,050","-16,399","183,651","806,372","-48,010","758,362",U
2010A,"Military Personnel, Army",ARMY,04,Subsistence of Enlisted Personnel,121,Family Subsistence Supplemental Allowance,Add,Y,813,-253,560,0,0,0,0,0,0,813,-253,560,U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,125,Accession Travel,Add,Y,"155,211","20,874","176,085",0,0,0,0,0,0,"155,211","20,874","176,085",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,130,Training Travel,Add,Y,"149,240","-15,094","134,146",0,0,0,0,0,0,"149,240","-15,094","134,146",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,135,Operational Travel,Add,Y,"428,891","-61,390","367,501","32,597",0,"-15,068","17,529",0,"17,529","461,488","-76,458","385,030",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,140,Rotational Travel,Add,Y,"710,007","17,610","727,617","12,059",0,"-2,249","9,810",0,"9,810","722,066","15,361","737,427",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,145,Separation Travel,Add,Y,"302,576","-26,948","275,628",0,0,0,0,0,0,"302,576","-26,948","275,628",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,150,Travel of Organized Units,Add,Y,"4,033",116,"4,149",0,0,0,0,0,0,"4,033",116,"4,149",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,155,Non-Temporary Storage,Add,Y,"14,073","-1,351","12,722",0,0,0,0,0,0,"14,073","-1,351","12,722",U
2010A,"Military Personnel, Army",ARMY,05,Permanent Change of Station Travel,160,Temporary Lodging Expense,Add,Y,"47,766","-12,119","35,647",0,0,0,0,0,0,"47,766","-12,119","35,647",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,170,Apprehension of Military Deserters,Add,Y,621,-318,303,0,0,0,0,0,0,621,-318,303,U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,175,Interest on Uniformed Services Savings,Add,Y,132,23,155,"2,194",698,36,"2,928",-698,"2,230","2,326",59,"2,385",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,180,Death Gratuities,Add,Y,"38,000","2,500","40,500","1,200",0,700,"1,900",0,"1,900","39,200","3,200","42,400",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,185,Unemployment Benefits,Add,Y,"168,656","-51,573","117,083","89,464",0,"-50,829","38,635",0,"38,635","258,120","-102,402","155,718",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,195,Education Benefits,Add,Y,634,-68,566,0,0,0,0,0,0,634,-68,566,U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,200,Adoption Expenses,Add,Y,576,14,590,0,0,0,0,0,0,576,14,590,U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,210,Transportation Subsidy,Add,Y,"11,284","-3,583","7,701",0,0,0,0,0,0,"11,284","-3,583","7,701",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,215,Partial Dislocation Allowance,Add,Y,251,-188,63,0,0,0,0,0,0,251,-188,63,U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,Add,Y,0,0,0,"8,184",922,-956,"8,150","-1,531","6,619","7,575",-956,"6,619",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),Add,Y,"97,362",70,"97,432",0,0,0,0,0,0,"97,362",70,"97,432",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,218,Junior ROTC,Add,Y,"27,522",0,"27,522",0,0,0,0,0,0,"27,522",0,"27,522",U
2010A,"Military Personnel, Army",ARMY,06,Other Military Personnel Costs,219,Traumatic Injury Protection Coverage (T-SGLI),Add,Y,0,0,0,"5,872",0,"-5,872",0,0,0,"5,872","-5,872",0,U
2010A,"Military Personnel, Army",ARMY,,Less Reimbursables,,Less Reimbursables,Add,N,"-284,328",0,"-284,328",0,0,0,0,0,0,"-284,328",0,"-284,328",U
1004A,"MEDICARE - Retiree Health Care Contribution, A",ARMY,01,Health Care Contribution - Officers,300,"Military Personnel, Army",Add,Y,"350,635","31,472","382,107",0,0,0,0,0,0,"350,635","31,472","382,107",U
1004A,"MEDICARE - Retiree Health Care Contribution, A",ARMY,02,Health Care Contribution - Enlisted,300,"Military Personnel, Army",Add,Y,"1,443,274","129,544","1,572,818",0,0,0,0,0,0,"1,443,274","129,544","1,572,818",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,010,Pay Group A Training  (15 Days & Drills 24/48),Add,Y,"1,549,028","29,636","1,578,664","2,773",0,0,"2,773",0,"2,773","1,551,801","29,636","1,581,437",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,020,Pay Group B Training  (Backfill For Active Duty),Add,Y,"41,018",0,"41,018",0,0,0,0,0,0,"41,018",0,"41,018",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,030,Pay Group F Training  (Recruits),Add,Y,"216,524",0,"216,524",0,0,0,0,0,0,"216,524",0,"216,524",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,040,Pay Group P Training  (Pipeline Recruits),Add,Y,"11,514",0,"11,514",0,0,0,0,0,0,"11,514",0,"11,514",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,060,Mobilization Training,Add,Y,326,0,326,0,0,0,0,0,0,326,0,326,U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,070,School Training,Add,Y,"224,758",0,"224,758",0,0,0,0,0,0,"224,758",0,"224,758",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,080,Special Training,Add,Y,"281,611",0,"281,611","39,733",0,0,"39,733",0,"39,733","321,344",0,"321,344",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,090,Administration and Support,Add,Y,"2,120,835",0,"2,120,835",0,0,0,0,0,0,"2,120,835",0,"2,120,835",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,100,Education Benefits,Add,Y,"4,124",0,"4,124",0,0,0,0,0,0,"4,124",0,"4,124",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,120,Health Profession Scholarship,Add,Y,"59,937",0,"59,937",0,0,0,0,0,0,"59,937",0,"59,937",U
2070A,"Reserve Personnel, Army",ARMY,01,Reserve Component Training and Support,130,Other Programs (Admin & Support),Add,Y,"52,028",0,"52,028",0,0,0,0,0,0,"52,028",0,"52,028",U
1005A,"MEDICARE - Retiree Health Care Contribution, A RES",ARMY,01,Health Care Contribution - Reserve Component,300,"Reserve Personnel, Army",Add,Y,"341,533","34,919","376,452",0,0,0,0,0,0,"341,533","34,919","376,452",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,010,Pay Group A Training  (15 Days & Drills 24/48),Add,Y,"2,561,418","32,786","2,594,204","33,702",0,0,"33,702",0,"33,702","2,595,120","32,786","2,627,906",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,030,Pay Group F Training  (Recruits),Add,Y,"551,868","6,902","558,770",0,0,0,0,0,0,"551,868","6,902","558,770",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,040,Pay Group P Training  (Pipeline Recruits),Add,Y,"46,202","-2,466","43,736",0,0,0,0,0,0,"46,202","-2,466","43,736",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,070,School Training,Add,Y,"546,563","-34,243","512,320","47,658",0,0,"47,658",0,"47,658","594,221","-34,243","559,978",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,080,Special Training,Add,Y,"570,009","58,723","628,732","105,939",0,0,"105,939",0,"105,939","675,948","58,723","734,671",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,090,Administration and Support,Add,Y,"3,632,138","35,825","3,667,963","9,173",0,0,"9,173",0,"9,173","3,641,311","35,825","3,677,136",U
2060A,"National Guard Personnel, Army",ARMY,01,Reserve Component Training and Support,100,Education Benefits,Add,Y,"2,496","5,000","7,496",0,0,0,0,0,0,"2,496","5,000","7,496",U
1006A,"MEDICARE - Retiree Health Care Contribution, A GUARD",ARMY,01,Health Care Contribution - Reserve Component,300,"National Guard Personnel, Army",Add,Y,"589,354","65,058","654,412",0,0,0,0,0,0,"589,354","65,058","654,412",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,005,Basic Pay,Add,Y,"4,120,767","23,491","4,144,258","58,913","1,116",0,"60,029","-1,116","58,913","4,179,680","23,491","4,203,171",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,010,Retired Pay Accrual,Add,Y,"1,214,093","-18,021","1,196,072","13,903",264,0,"14,167",-264,"13,903","1,227,996","-18,021","1,209,975",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,025,Basic Allowance for Housing,Add,Y,"1,497,045","49,567","1,546,612","19,879",376,0,"20,255",-376,"19,879","1,516,924","49,567","1,566,491",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,030,Basic Allowance for Subsistence,Add,Y,"170,255",560,"170,815","2,141",40,0,"2,181",-40,"2,141","172,396",560,"172,956",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,035,Incentive Pays,Add,Y,"132,868","-2,817","130,051",480,0,0,480,0,480,"133,348","-2,817","130,531",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,040,Special Pays,Add,Y,"428,731","2,568","431,299","3,128",74,0,"3,202","-2,194","1,008","429,739","2,568","432,307",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,045,Allowances,Add,Y,"118,231","1,183","119,414","7,280",57,0,"7,337",-57,"7,280","125,511","1,183","126,694",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,050,Separation Pay,Add,Y,"47,200","-6,004","41,196",0,0,0,0,0,0,"47,200","-6,004","41,196",U
1453N,"Military Personnel, Navy",NAVY,01,Pay and Allowances of Officers,055,Social Security Tax,Add,Y,"313,964","-30,886","283,078","4,507",85,0,"4,592",-85,"4,507","318,471","-30,886","287,585",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,060,Basic Pay,Add,Y,"8,940,145","-20,149","8,919,996","76,964","2,127",0,"79,091","-2,127","76,964","9,017,109","-20,149","8,996,960",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,065,Retired Pay Accrual,Add,Y,"2,636,817","-62,384","2,574,433","18,163",502,0,"18,665",-502,"18,163","2,654,980","-62,384","2,592,596",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,080,Basic Allowance for Housing,Add,Y,"4,254,377","32,294","4,286,671","40,353","1,114",0,"41,467","-1,114","40,353","4,294,730","32,294","4,327,024",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,085,Incentive Pays,Add,Y,"103,685","-1,966","101,719",211,0,0,211,0,211,"103,896","-1,966","101,930",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,090,Special Pays,Add,Y,"752,380","13,925","766,305","5,931",671,0,"6,602","-1,681","4,921","757,301","13,925","771,226",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,095,Allowances,Add,Y,"544,072","22,850","566,922","16,913",525,0,"17,438",-525,"16,913","560,985","22,850","583,835",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,100,Separation Pay,Add,Y,"161,985","-26,003","135,982",0,0,0,0,0,0,"161,985","-26,003","135,982",U
1453N,"Military Personnel, Navy",NAVY,02,Pay And Allowances Of Enlisted Personnel,105,Social Security Tax,Add,Y,"683,920","-18,283","665,637","5,888",163,0,"6,051",-163,"5,888","689,808","-18,283","671,525",U
1453N,"Military Personnel, Navy",NAVY,03,Pay And Allowances Of Cadets,110,Midshipmen,Add,Y,"81,580","-1,186","80,394",0,0,0,0,0,0,"81,580","-1,186","80,394",U
1453N,"Military Personnel, Navy",NAVY,04,Subsistence of Enlisted Personnel,115,Basic Allowance for Subsistence,Add,Y,"804,972","-25,798","779,174","8,693",240,0,"8,933",-240,"8,693","813,665","-25,798","787,867",U
1453N,"Military Personnel, Navy",NAVY,04,Subsistence of Enlisted Personnel,120,Subsistence-In-Kind,Add,Y,"378,674","20,191","398,865","25,446",0,0,"25,446",0,"25,446","404,120","20,191","424,311",U
1453N,"Military Personnel, Navy",NAVY,04,Subsistence of Enlisted Personnel,121,Family Subsistence Supplemental Allowance,Add,Y,10,0,10,0,0,0,0,0,0,10,0,10,U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,125,Accession Travel,Add,Y,"84,530","5,450","89,980","1,427",0,0,"1,427",0,"1,427","85,957","5,450","91,407",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,130,Training Travel,Add,Y,"66,298","34,335","100,633",0,0,0,0,0,0,"66,298","34,335","100,633",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,135,Operational Travel,Add,Y,"184,700","72,649","257,349","1,825",0,0,"1,825",0,"1,825","186,525","72,649","259,174",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,140,Rotational Travel,Add,Y,"228,489","119,852","348,341","4,634",0,0,"4,634",0,"4,634","233,123","119,852","352,975",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,145,Separation Travel,Add,Y,"123,633","-7,687","115,946","1,937",0,0,"1,937",0,"1,937","125,570","-7,687","117,883",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,150,Travel of Organized Units,Add,Y,"24,746",-10,"24,736",0,0,0,0,0,0,"24,746",-10,"24,736",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,155,Non-Temporary Storage,Add,Y,"12,686",-249,"12,437",0,0,0,0,0,0,"12,686",-249,"12,437",U
1453N,"Military Personnel, Navy",NAVY,05,Permanent Change of Station Travel,160,Temporary Lodging Expense,Add,Y,"16,225","1,292","17,517",0,0,0,0,0,0,"16,225","1,292","17,517",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,170,Apprehension of Military Deserters,Add,Y,71,-13,58,0,0,0,0,0,0,71,-13,58,U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,175,Interest on Uniformed Services Savings,Add,Y,"1,060",78,"1,138",0,0,0,0,0,0,"1,060",78,"1,138",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,180,Death Gratuities,Add,Y,"13,500","5,000","18,500",300,0,0,300,0,300,"13,800","5,000","18,800",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,185,Unemployment Benefits,Add,Y,"78,956","-18,878","60,078","6,959",0,0,"6,959",0,"6,959","85,915","-18,878","67,037",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,195,Education Benefits,Add,Y,"16,505",-29,"16,476",0,0,0,0,0,0,"16,505",-29,"16,476",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,200,Adoption Expenses,Add,Y,250,-31,219,0,0,0,0,0,0,250,-31,219,U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,210,Transportation Subsidy,Add,Y,"8,434","-3,508","4,926",0,0,0,0,0,0,"8,434","-3,508","4,926",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,212,Reserve Income Replacement Program,Add,Y,0,0,0,9,0,0,9,0,9,9,0,9,U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,215,Partial Dislocation Allowance,Add,Y,30,-20,10,0,0,0,0,0,0,30,-20,10,U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,Add,Y,0,0,0,"4,673",0,0,"4,673",0,"4,673","4,673",0,"4,673",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),Add,Y,"20,234",357,"20,591",0,0,0,0,0,0,"20,234",357,"20,591",U
1453N,"Military Personnel, Navy",NAVY,06,Other Military Personnel Costs,218,Junior ROTC,Add,Y,"14,990",522,"15,512",0,0,0,0,0,0,"14,990",522,"15,512",U
1453N,"Military Personnel, Navy",NAVY,,Less Reimbursables,,Less Reimbursables,Add,N,"-329,503",0,"-329,503",0,0,0,0,0,0,"-329,503",0,"-329,503",U
1000N,"MEDICARE - Retiree Health Care Contribution, N",NAVY,01,Health Care Contribution - Officers,300,Navy,Add,Y,"209,723","18,824","228,547",0,0,0,0,0,0,"209,723","18,824","228,547",U
1000N,"MEDICARE - Retiree Health Care Contribution, N",NAVY,02,Health Care Contribution - Enlisted,300,Navy,Add,Y,"1,031,259","92,563","1,123,822",0,0,0,0,0,0,"1,031,259","92,563","1,123,822",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,005,Basic Pay,Add,Y,"1,543,145","-11,603","1,531,542","29,855","2,340",0,"32,195","-2,340","29,855","1,573,000","-11,603","1,561,397",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,010,Retired Pay Accrual,Add,Y,"454,866","-12,684","442,182","7,046",552,0,"7,598",-552,"7,046","461,912","-12,684","449,228",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,025,Basic Allowance for Housing,Add,Y,"511,997","-6,082","505,915","8,814",691,0,"9,505",-691,"8,814","520,811","-6,082","514,729",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,030,Basic Allowance for Subsistence,Add,Y,"65,927","-2,024","63,903",996,78,0,"1,074",-78,996,"66,923","-2,024","64,899",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,035,Incentive Pays,Add,Y,"31,661","-2,571","29,090",266,0,0,266,0,266,"31,927","-2,571","29,356",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,040,Special Pays,Add,Y,"3,582","1,549","5,131","1,350",238,0,"1,588",-238,"1,350","4,932","1,549","6,481",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,045,Allowances,Add,Y,"35,359","7,745","43,104","1,939",183,0,"2,122",-183,"1,939","37,298","7,745","45,043",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,050,Separation Pay,Add,Y,"13,077","-1,051","12,026","5,939",0,0,"5,939",0,"5,939","19,016","-1,051","17,965",U
1105N,"Military Personnel, Marine Corps",NAVY,01,Pay and Allowances of Officers,055,Social Security Tax,Add,Y,"117,478",-871,"116,607","2,284",179,0,"2,463",-179,"2,284","119,762",-871,"118,891",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,060,Basic Pay,Add,Y,"4,840,416","17,335","4,857,751","17,509",566,0,"18,075",-566,"17,509","4,857,925","17,335","4,875,260",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,065,Retired Pay Accrual,Add,Y,"1,425,856","-22,565","1,403,291","4,132",134,0,"4,266",-134,"4,132","1,429,988","-22,565","1,407,423",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,080,Basic Allowance for Housing,Add,Y,"1,557,367","-11,455","1,545,912","8,798",284,0,"9,082",-284,"8,798","1,566,165","-11,455","1,554,710",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,085,Incentive Pays,Add,Y,"9,137",0,"9,137",16,0,0,16,0,16,"9,153",0,"9,153",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,090,Special Pays,Add,Y,"116,757","30,153","146,910","4,449",274,0,"4,723",-274,"4,449","121,206","30,153","151,359",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,095,Allowances,Add,Y,"289,349","24,956","314,305","6,012",210,0,"6,222",-210,"6,012","295,361","24,956","320,317",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,100,Separation Pay,Add,Y,"97,926","4,622","102,548","74,707",0,0,"74,707",0,"74,707","172,633","4,622","177,255",U
1105N,"Military Personnel, Marine Corps",NAVY,02,Pay And Allowances Of Enlisted Personnel,105,Social Security Tax,Add,Y,"369,924","1,694","371,618","1,339",43,0,"1,382",-43,"1,339","371,263","1,694","372,957",U
1105N,"Military Personnel, Marine Corps",NAVY,04,Subsistence of Enlisted Personnel,115,Basic Allowance for Subsistence,Add,Y,"440,800","-5,227","435,573","2,103",68,0,"2,171",-68,"2,103","442,903","-5,227","437,676",U
1105N,"Military Personnel, Marine Corps",NAVY,04,Subsistence of Enlisted Personnel,120,Subsistence-In-Kind,Add,Y,"386,455","1,100","387,555",0,0,0,0,0,0,"386,455","1,100","387,555",U
1105N,"Military Personnel, Marine Corps",NAVY,04,Subsistence of Enlisted Personnel,121,Family Subsistence Supplemental Allowance,Add,Y,10,0,10,0,0,0,0,0,0,10,0,10,U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,125,Accession Travel,Add,Y,"64,291","-10,760","53,531",0,0,0,0,0,0,"64,291","-10,760","53,531",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,130,Training Travel,Add,Y,"7,185","7,319","14,504",0,0,0,0,0,0,"7,185","7,319","14,504",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,135,Operational Travel,Add,Y,"130,620","41,180","171,800",0,0,0,0,0,0,"130,620","41,180","171,800",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,140,Rotational Travel,Add,Y,"107,630",-102,"107,528",0,0,0,0,0,0,"107,630",-102,"107,528",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,145,Separation Travel,Add,Y,"109,224","-20,844","88,380",0,0,0,0,0,0,"109,224","-20,844","88,380",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,150,Travel of Organized Units,Add,Y,380,"3,032","3,412",0,0,0,0,0,0,380,"3,032","3,412",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,155,Non-Temporary Storage,Add,Y,"7,942",259,"8,201",0,0,0,0,0,0,"7,942",259,"8,201",U
1105N,"Military Personnel, Marine Corps",NAVY,05,Permanent Change of Station Travel,160,Temporary Lodging Expense,Add,Y,"5,473","2,643","8,116",0,0,0,0,0,0,"5,473","2,643","8,116",U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,170,Apprehension of Military Deserters,Add,Y,395,0,395,0,0,0,0,0,0,395,0,395,U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,175,Interest on Uniformed Services Savings,Add,Y,19,0,19,302,0,0,302,0,302,321,0,321,U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,180,Death Gratuities,Add,Y,"12,900",0,"12,900",0,0,0,0,0,0,"12,900",0,"12,900",U
