2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,5  ,20,Air-To-Surface Missile System,2605C70302,Joint Air-To-Ground Msls (JAGM),A,Weapon System Cost,Add,324,"92,489",0,0,324,"92,489",0,0,0,0,0,0,0,0,0,0,0,0,324,"92,489",0,0,324,"92,489",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,5  ,20,Air-To-Surface Missile System,2605C70302,Joint Air-To-Ground Msls (JAGM),B,Less: Advance Procurement (PY),Add,0,"-27,738",0,0,0,"-27,738",0,0,0,0,0,0,0,0,0,0,0,0,0,"-27,738",0,0,0,"-27,738",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,6  ,20,Air-To-Surface Missile System,2605C70302,Joint Air-To-Ground Msls (JAGM),C,Advance Procurement (CY),Add,0,"37,100",0,0,0,"37,100",0,0,0,0,0,0,0,0,0,0,0,0,0,"37,100",0,0,0,"37,100",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,6  ,20,Air-To-Surface Missile System,2605C70302,Joint Air-To-Ground Msls (JAGM),C,C (FY 2017 for FY 2018) (M),Non-Add,0,"37,100",0,0,0,"37,100",0,0,0,0,0,0,0,0,0,0,0,0,0,"37,100",0,0,0,"37,100",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,7  ,30,Anti-Tank/Assault Missile Sys,0648CC0007,Javelin (Aaws-M) System Summary,A,Weapon System Cost,Add,309,"73,508",591,"104,200",900,"177,708",83,"15,567",0,0,0,0,83,"15,567",0,0,83,"15,567",392,"89,075",591,"104,200",983,"193,275",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,8  ,30,Anti-Tank/Assault Missile Sys,2104C59300,Tow 2 System Summary,A,Weapon System Cost,Add,595,"64,922",538,"35,903","1,133","100,825",815,"80,652",0,0,0,0,815,"80,652",0,0,815,"80,652","1,410","145,574",538,"35,903","1,948","181,477",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,9  ,30,Anti-Tank/Assault Missile Sys,2104C59300,Tow 2 System Summary,C,Advance Procurement (CY),Add,0,"19,949",0,0,0,"19,949",0,0,0,0,0,0,0,0,0,0,0,0,0,"19,949",0,0,0,"19,949",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,9  ,30,Anti-Tank/Assault Missile Sys,2104C59300,Tow 2 System Summary,C,C (FY 2017 for FY 2018) (M),Non-Add,0,"19,949",0,0,0,"19,949",0,0,0,0,0,0,0,0,0,0,0,0,0,"19,949",0,0,0,"19,949",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,10 ,30,Anti-Tank/Assault Missile Sys,6005C64400,Guided MLRS Rocket (GMLRS),A,Weapon System Cost,Add,"1,068","172,088","1,188","154,500","2,256","326,588",698,"75,991",0,0,0,0,698,"75,991",0,0,698,"75,991","1,766","248,079","1,188","154,500","2,954","402,579",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,11 ,30,Anti-Tank/Assault Missile Sys,6060C65405,MLRS Reduced Range Practice Rockets (RRPR),A,Weapon System Cost,Add,"1,704","18,004",0,0,"1,704","18,004",0,0,0,0,0,0,0,0,0,0,0,0,"1,704","18,004",0,0,"1,704","18,004",U
2032A,"Missile Procurement, Army",ARMY,02,Other Missiles,12 ,30,Anti-Tank/Assault Missile Sys,6870C88001,LETHAL MINIATURE AERIAL MISSILE SYSTEM (LMAMS,A,Weapon System Cost,Add,0,0,0,0,0,0,10,"4,777",535,"46,500",110,"12,300",655,"63,577",0,"-1,600",655,"61,977",545,"49,677",110,"12,300",655,"61,977",U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,13 ,10,Modifications,0962C50700,Patriot Mods,A,Weapon System Cost,Add,0,"197,107",58,"228,200",58,"425,307",0,0,0,0,0,0,0,0,0,0,0,0,0,"197,107",58,"228,200",58,"425,307",U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,14 ,10,Modifications,1823CA6700,ATACMS MODS,A,Weapon System Cost,Add,0,"150,043",17,"15,900",17,"165,943",0,0,0,0,0,0,0,0,0,0,0,0,0,"150,043",17,"15,900",17,"165,943",U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,15 ,10,Modifications,1824C57701,GMLRS MOD,A,Weapon System Cost,Add,0,395,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,395,U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,16 ,10,Modifications,2684C20000,Stinger Mods,A,Weapon System Cost,Add,0,0,275,"6,578",275,"6,578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,"6,578",275,"6,578",U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,17 ,10,Modifications,2690CE8710,Avenger Mods,A,Weapon System Cost,Add,0,"33,606",16,"2,373",16,"35,979",0,0,0,0,0,0,0,0,0,0,0,0,0,"33,606",16,"2,373",16,"35,979",U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,18 ,10,Modifications,3972C61700,Itas/Tow Mods,A,Weapon System Cost,Add,0,383,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,383,U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,19 ,10,Modifications,6552C67500,MLRS Mods,A,Weapon System Cost,Add,0,"34,704",0,0,0,"34,704",0,0,0,0,0,0,0,0,0,0,0,0,0,"34,704",0,0,0,"34,704",U
2032A,"Missile Procurement, Army",ARMY,03,Modification of Missiles,20 ,10,Modifications,6580C67501,Himars Modifications,A,Weapon System Cost,Add,0,"1,847",363,"26,000",363,"27,847",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,847",363,"26,000",363,"27,847",U
2032A,"Missile Procurement, Army",ARMY,04,Spares and Repair Parts,21 ,10,Spares and Repair Parts,1242CA0250,Spares and Repair Parts,A,Weapon System Cost,Add,0,"34,487",0,0,0,"34,487",0,0,0,0,0,0,0,0,0,0,0,0,0,"34,487",0,0,0,"34,487",U
2032A,"Missile Procurement, Army",ARMY,05,Support Equipment and Facilities,22 ,10,Support Equipment & Facilities,1242C93000,Air Defense Targets,A,Weapon System Cost,Add,0,"4,915",0,0,0,"4,915",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,915",0,0,0,"4,915",U
2032A,"Missile Procurement, Army",ARMY,05,Support Equipment and Facilities,23 ,10,Support Equipment & Facilities,4662CA0100,Production Base Support,A,Weapon System Cost,Add,0,"1,154",0,0,0,"1,154",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,154",0,0,0,"1,154",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,1  ,10,Tracked Combat Vehicles,6500GA0750,Abrams Upgrade Program,A,Weapon System Cost,Add,0,0,27,"330,000",27,"330,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"330,000",27,"330,000",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,2  ,10,Tracked Combat Vehicles,7180G85100,Stryker Vehicle,A,Weapon System Cost,Add,0,"71,680",0,0,0,"71,680",0,0,0,0,0,0,0,0,0,0,0,0,0,"71,680",0,0,0,"71,680",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,3  ,20,Modification of Tracked Combat Vehicles,0230GM0100,Stryker (MOD),A,Weapon System Cost,Add,0,"74,348",0,"8,333",0,"82,681",0,0,0,0,0,0,0,0,0,0,0,0,0,"74,348",0,"8,333",0,"82,681",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,4  ,20,Modification of Tracked Combat Vehicles,0363G85200,Stryker Upgrade,A,Weapon System Cost,Add,0,"444,561",0,0,0,"444,561",0,0,0,0,0,0,0,0,0,0,0,0,0,"444,561",0,0,0,"444,561",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,5  ,20,Modification of Tracked Combat Vehicles,1678GZ2400,Bradley Program (MOD),A,Weapon System Cost,Add,0,"276,433",0,"213,600",0,"490,033",0,0,0,0,0,0,0,0,0,0,0,0,0,"276,433",0,"213,600",0,"490,033",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,6  ,20,Modification of Tracked Combat Vehicles,2072GA0400,M109 FOV Modifications,A,Weapon System Cost,Add,0,"63,138",0,0,0,"63,138",0,0,0,0,0,0,0,0,0,0,0,0,0,"63,138",0,0,0,"63,138",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,7  ,20,Modification of Tracked Combat Vehicles,2073GZ0410,Paladin Integrated Management (PIM),A,Weapon System Cost,Add,36,"469,305",0,0,36,"469,305",12,"125,184",0,0,0,0,12,"125,184",0,0,12,"125,184",48,"594,489",0,0,48,"594,489",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,8  ,20,Modification of Tracked Combat Vehicles,3700GA0570,Improved Recovery Vehicle (M88A2 Hercules),A,Weapon System Cost,Add,22,"91,963",39,"135,000",61,"226,963",0,0,0,0,0,0,0,0,0,0,0,0,22,"91,963",39,"135,000",61,"226,963",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,9  ,20,Modification of Tracked Combat Vehicles,4520GZ3250,Assault Bridge (Mod),A,Weapon System Cost,Add,0,"3,465",0,0,0,"3,465",0,"5,950",0,0,0,0,0,"5,950",0,0,0,"5,950",0,"9,415",0,0,0,"9,415",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,10 ,20,Modification of Tracked Combat Vehicles,4872G82925,Assault Breacher Vehicle,A,Weapon System Cost,Add,0,"2,928",0,0,0,"2,928",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,928",0,0,0,"2,928",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,11 ,20,Modification of Tracked Combat Vehicles,5129G80571,M88 FOV MODS,A,Weapon System Cost,Add,0,"8,685",0,0,0,"8,685",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,685",0,0,0,"8,685",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,12 ,20,Modification of Tracked Combat Vehicles,5225GZ3001,Joint Assault Bridge,A,Weapon System Cost,Add,9,"64,752",0,0,9,"64,752",0,0,0,0,0,0,0,0,0,0,0,0,9,"64,752",0,0,9,"64,752",U
2033A,"Procurement of W&TCV, Army",ARMY,01,Tracked Combat Vehicles,13 ,20,Modification of Tracked Combat Vehicles,6406GA0700,M1 Abrams Tank (MOD),A,Weapon System Cost,Add,0,"480,166",0,0,0,"480,166",0,0,0,0,0,0,0,0,0,0,0,0,0,"480,166",0,0,0,"480,166",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,14 ,10,Weapons & Other Combat Vehicles,1696G16101,Integrated Air Burst Weapon System Family,A,Weapon System Cost,Add,0,"9,764",0,0,0,"9,764",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,764",0,0,0,"9,764",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,15 ,10,Weapons & Other Combat Vehicles,6580G02200,Mortar Systems,A,Weapon System Cost,Add,0,"8,332",0,"8,200",0,"16,532",0,"22,410",0,0,0,0,0,"22,410",0,0,0,"22,410",0,"30,742",0,"8,200",0,"38,942",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,16 ,10,Weapons & Other Combat Vehicles,8181G01501,XM320 Grenade Launcher Module (GLM),A,Weapon System Cost,Add,0,"3,062",0,0,0,"3,062",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,062",0,0,0,"3,062",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,17 ,10,Weapons & Other Combat Vehicles,8194G01507,Compact Semi-Automatic Sniper System,A,Weapon System Cost,Add,0,992,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,992,U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,18 ,10,Weapons & Other Combat Vehicles,8201G13501,Carbine,A,Weapon System Cost,Add,0,"40,493",0,0,0,"40,493",0,0,0,0,0,0,0,0,0,0,0,0,0,"40,493",0,0,0,"40,493",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,19 ,10,Weapons & Other Combat Vehicles,8310G04700,Common Remotely Operated Weapons Station,A,Weapon System Cost,Add,0,"25,164",0,0,0,"25,164",0,0,0,0,0,0,0,0,0,0,0,0,0,"25,164",0,0,0,"25,164",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,20 ,10,Weapons & Other Combat Vehicles,8635G15325,Handgun,A,Weapon System Cost,Add,0,0,0,"2,500",0,"2,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,500",0,"2,500",U
2033A,"Procurement of W&TCV, Army",ARMY,02,Weapons and Other Combat Vehicles,21 ,20,Mod of Weapons and Other Combat Veh,3000GB3000,MK-19 Grenade Machine Gun Mods,A,Weapon System Cost,Add,0,"4,959",0,0,0,"4,959",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,959",0,0,0,"4,959",U
